no,keyword,runtime,like,title,title_ko,channel,date
160,서울여행,4:17,15000,首尔行 #旅游Vlog #韩国 #首尔 #今朝CP,서울여행 #여행 브이로그 #한국 #서울 #황실CP,@曾昭颢Zeng,2024-10-29
161,서울여행,0,29,韩国首尔旅游攻略。#带ta去旅行 故事的开始，我想带你去韩国KR@DOU+小助手,"서울, 대한민국 여행 팁. #테이크타트래블 한국으로 여러분을 데려가고 싶은 저로 시작되는 이야기 KR @DOU+SmallHelper",@爱旅行的工程人,2024-09-05
162,서울여행,0,1028,世界这本书 我又多读了一页 #韩国 #首尔#旅行 #旅行碎片,한 페이지 더 읽은 세상의 책 #한국 #서울 #여행 #여행의 단편들,@兆嘉24,2024-01-25
163,서울여행,0,27,Seoul.首尔没有我想象得那么繁华，但是和我想象中一样浪漫#旅行#首尔,서울.서울은 생각보다 바쁘진 않지만 생각만큼 낭만적이었어요 #여행 #서울,@头发是假发吗,2024-11-09
164,서울여행,2:44,1354,韩国首尔4天3夜旅游攻略来啦！ 整理了一份很详细的逛吃集合！视频有点长！请大家耐心看完啦#韩国 #首尔旅行 #首尔美食,대한민국 서울 3박 4일 여행 가이드가 여기 있습니다! 쇼핑과 먹거리를 아주 자세하게 정리했습니다! 영상이 조금 길어요! 조금만 기다려주세요 #한국 #서울 #서울여행 #서울먹방 #서울음식,@阿毛饿了！,2024-08-12
165,서울여행,0:22,43000,以漂亮的首尔站夜景，作为首尔旅行的起点吧🤩 #首尔站 #首尔路7017 #城市的夜晚 #晚风很温柔 #BeautifulSoulSeoul #AttractiveSoulSeoul #MySoulSeoul #SeoulKorea #visitseoul #首尔观光财团 #首尔旅游局 #韩国 #韩国旅游 #首尔旅行 #旅行大玩家,서울역의 아름다운 야경과 함께 서울 여행을 시작해보세요 🤩 #서울역 #서울로7017 #도시의밤 #저녁바람은선선 #아름다운서울 #매력적인서울 #나의서울 #서울코리아 #방문서울 서울관광재단 #서울관광재단 #서울관광재단 #한국 #한국관광 #서울여행 #여행대세 #여행스타그램,@首尔旅游局,2022-06-10
166,서울여행,0:11,25,首尔必去的十大景点→#首尔网红景点盘点 #首尔 #韩国自由行攻略 #首尔旅行攻略 #2024年的愿望想好了吗,서울에서 꼭 가봐야 할 명소 10선 → #서울 넷플릭스 명소 모음 #서울 #대한민국 무료 여행 팁 #서울 여행 팁 #2024년 소원을 생각해 보세요.,@智游西海岸🌟,2024-01-12
167,서울여행,0:27,15,一年飞8次韩国✈ 🗺总结出这条首尔精华1日游攻略 地道小吃、本土文化、自然风光一天打卡 快准备好出发吧！ #首尔#韩国#首尔旅行#韩国旅游#首尔周末游玩地推荐,"1년에 8번 한국행 ✈ 🗺 서울 하이라이트 1일 투어 가이드 요약 현지 맛집, 현지 문화, 자연을 하루 만에 즐길 수 있는 서울 여행 준비하세요! 서울 #한국 #서울여행 #한국관광 #서울주말가볼만한곳 #서울주말가볼만한곳",@趣玩旅程,2024-03-27
168,서울여행,0:13,10,#韩国地陪翻译 #韩国旅游 #首尔 关于首尔少走弯路我的建议是,#한국 에스코트 통역 #한국여행 #서울 서울에서 덜 여행하는 길에 대한 조언은...,@芝士塔（小韩翻译版）,2024-11-09
169,서울여행,4:33,808,韩国首尔 4天3晚 人均5000旅游攻略（附购物指南 #生活碎片记录 #旅行vlog #逛吃逛吃的一天 #旅行就要逛吃逛吃 #韩国旅游,대한민국 서울 3박 4일 1인 5000원 여행 가이드 (쇼핑 가이드 포함) #라이프 인 피스 #여행 브이로그 #쇼핑하고 먹는 날 #여행은 쇼핑과 먹방 #대한민국 관광,@okye杨晤玖,2023-09-24
170,서울여행,2:31,9928,第一次入境韩国首尔的保姆级教程，超详细行程它来咯，请查收！#韩国 #环球旅行 #首尔,"한국 서울에 처음 입국하는 아기 돌보기 튜토리얼, 매우 상세한 일정이 여기 있습니다, 확인하세요! #대한민국 #글로벌여행 #서울",@任然诚,2023-12-13
171,서울여행,11:05,18000,在首尔像本地人一样遛娃 #vlog日常,서울에서 현지인처럼 아기 산책하기 #블로그데일리,@与豆一家同行,2024-03-19
172,서울여행,0:17,18,世界那么大 为什么只想去韩国#韩国旅游 #韩国 #首尔 #第一次去韩国有哪些注意事项 #韩国首尔,세계는 왜 이렇게 넓은데 한국만 가고 싶어 #한국여행 #한국 #서울 #첫 한국 여행에서 할 일 #대한민국 서울,@在韩的HK,2024-11-07
173,서울여행,0,140,人生建议，一定要来一次首尔，这篇留学生总结出来的攻略赶紧看看吧！#首尔#韩国首尔#首尔旅游攻略#旅行大玩家,"서울에 꼭 한 번 와야 하는 유학생이 알려주는 서울 여행 꿀팁을 서둘러 정리했습니다! 서울 #서울 #서울, 대한민국 #서울 여행 팁 #여행 게이머",@小野民宿笔记📝,2023-12-11
174,서울여행,9:40,7,韩国旅行｜首尔必去的十个景点 #旅行推荐官 #首尔旅行 #韩国旅行 #环球旅行 #自由行攻略,한국여행｜서울에서 꼭 가봐야 할 명소 10선 #여행추천 #서울여행 #한국여행 #세계여행 #자유여행팁,@熙游天下,2023-12-04
175,서울여행,0,228,拜托🙏最近来首尔的姐妹一定要看到。拜托了人最近来首尔的姐妹一定要看 首尔是一个充满时尚气息与活力的城市，更是韩国的心脏。如果你正在计划一次去首尔的旅游之旅，那么这篇攻略将为你基本提供你想知道的所有信息~建议收藏哦 【热门景点】 ①明洞|首尔扫货必打卡之地 首尔zui热门的购物区，对于购物爱好者来说是不容错过的地方，可以买到很多韩国特色商品 ②光化门|韩国的”国民之门“ 是韩国的国门，也是韩国历史上zui伟大的门楼建筑之一，值得一览 ③首尔塔|打卡影视剧取景地 也叫南山塔，这里是zui佳拍摄夜景的地方，可以俯瞰整个首尔市全景，也是很多人梦幻的求婚地 ④景福宫|探寻韩国传统人文历史精髓 到首尔旅行就必身穿韩服在皇宫走上一遭，这里体现了韩国几个世纪的历史和传统 ⑤弘大|年轻人的文艺天堂乐园 这里有酒吧，剧场等，可尽情享受购物、文化的乐趣，完全就是年轻人的天堂 6狎鸥亭|引领韩国时尚的1号街 与清潭洞一带被称为“引领韩国时尚的1号街”，是韩国的富豪们聚集的地方，也是最容易偶遇明星的地方，追星党不要错过 ⑦北村韩屋村|首尔zui具代表性的传统居住地 位于景福宫、昌德宫、宗庙之间，是传统韩屋密集的地方，也是首尔最具代表性的传统居住地 ⑧梨花大学|韩国历史zui悠久、zui有声望的大学之一 到处都彰显女子大学的文艺气息，门口的梨花墙是比打卡之地 9国立博物馆|韩国现代与古代文化的碰撞 是韩国fei常具有代表性，设计结合传统和现代元素，令人印象深刻。游览完毕后，可以去地下购物中心购买特色的韩国纪念品 #韩国旅游 #韩国 #旅行推荐官 #旅行 #抖音旅行,"제발 🙏 최근 서울을 방문한 자매들이 꼭 봐야 할 곳입니다. 제발 🙏 최근 서울에 오신 자매 여러분, 서울은 패션과 활력이 넘치는 도시이자 한국의 심장이기도 합니다. 서울 여행을 계획하고 있다면 이 가이드는 기본적으로 알고 싶은 모든 정보를 제공 할 것입니다 ~ 추천 컬렉션 오 【인기 명소】 ① 명동 | 쇼핑 매니아들에게 서울 즈이 인기 쇼핑 지역으로 놓칠 수 없는 곳, 한국적인 특색 있는 상품을 많이 살 수 있습니다 ② 광화문 | 대한민국의 '국문'은 대한민국의 수도이자 서울 도시입니다. 광화문은 한국의 국문이자 한국 역사상 가장 위대한 관문 건물 중 하나로 꼭 한번 가볼만한 곳 ③서울타워는 남산타워라고도 불리며 서울 시내 전체가 내려다보이는 야경 촬영의 최적지이자 많은 사람들이 프로포즈의 꿈을 꾸는 곳 ④경복궁은 한국의 전통 인문 역사를 살펴볼 수 있는 곳으로 서울 여행 시 한복을 꼭 입어야 하는 곳 ⑤고궁은 고궁의 정취를 느낄 수 있는 곳 ⑥고궁은 고궁에 가면 한복을 입어야 하는 곳입니다.  청담동 일대는 '대한민국 패션을 선도하는 1번가'로 한국의 재벌들이 모이는 곳으로 유명하며, 연예인을 가장 쉽게 만날 수 있는 곳이기도 하니 연예인 추격자라면 놓치지 마세요 ⑦ 북촌 한옥마을 | 서울의 가장 대표적인 전통 주거지 경복궁과 창덕궁, 종묘 사이에 위치한 곳으로 전통 한옥이 밀집되어 있는 곳이자 서울의 가장 대표적인 전통 주거지 ⑧ 이대 | 오랜 역사를 지닌 국내 명문 대학 중 하나로, 시내 곳곳에 위치해 있어 서울을 대표하는 대학입니다. 어디에서나 대학의 명성을 강조하는 여자 문예 대학, 배움터 입구는 카드 놀이 장소 그 이상입니다 9 국립 박물관 | 한국의 현대와 고대 문화의 충돌은 코리아 페이 전통과 현대의 요소가 결합 된 디자인이 인상적인 대표적 인 디자인입니다. 투어가 끝나면 지하상가에 가서 특별한 한국 기념품을 구입할 수 있습니다 #한국여행 #한국 #여행추천관 #여행 #지터벅트래블",@韩国自由行,2023-05-21
176,서울여행,2:09,1264,韩国首尔四天三晚游✈️，终于抵达了我的热门目的地#韩国旅游 #韩国vlog #韩国首尔 #旅行vlog #韩国自由行攻略,"대한민국 서울에서 3박 4일 ✈️ 드디어 인기 여행지에 도착 #한국여행 #한국 브이로그 #서울, 대한민국 #여행 브이로그 #한국 자유여행 팁",@郑CC,2024-07-04
177,서울여행,3:34,46,首尔 又称韩国小长沙#韩国首尔 #独自旅行 #国庆心动打卡地,"서울, #창사 #서울 #대한민국 #혼자여행 #국경일 히트작",@讨饭大师,2024-10-04
178,서울여행,2:15,521,首尔4天3夜亲子旅行，终于把韩剧里爱的歌曲都用上啦#带娃旅行 #亲子游玩好去处 #韩国 #首尔 #海外旅行,"3박 4일 서울 가족여행, 드디어 내가 좋아하는 한국 드라마의 모든 노래로 #아이들과여행 #아이들과가볼만한곳 #대한민국 #서울 #해외여행",@Nico🌍带娃走世界,2023-09-19
179,서울여행,1:46,99,十一要去首尔玩的宝宝要收藏好这份攻略哦！#韩国旅游 #国庆假期被安排明白了 #第一次去韩国有哪些注意事项 #韩国自由行攻略 #首尔周末游玩地推荐,11일 서울에서 놀러갈 아기는 이 가이드를 꼭 챙겨가세요! #한국여행 #개천절 연휴 #한국 첫 여행 주의사항 #한국 자유여행 가이드 #서울 주말 놀이 장소 추천,@大大和妮妮,2023-09-21
180,서울여행,0,251,赶上了首尔的雪 好像真的在韩剧里一样。好浪漫，谁懂啊家人们 #韩国首尔 #旅行vlog,"서울에서 눈 따라잡기 한국 드라마에 나오는 것 같아요. 아 가족을 이해하는 로맨틱한 #서울, 한국 #여행 브이로그",@曾漂亮,2024-01-07
181,서울여행,0,376,第一次来首尔，就去这❽个地方‼️。- fx14周年，又让我想起了曾经追的韩综 买了机票立马飞到韩国Korea!! 首尔街头是真的怎么拍怎么像韩剧🎬 . 📍｜路线 ❶成均馆→三清洞→梨泰院→弘大 ❷圣水洞→南山首尔塔→明洞漫画街→明洞 . 📷｜打卡 1⃣️成均馆、三清洞 📌서울특별시 종로구 명륜3가동 성균관로 25-1 📌서울 종로구 삼청로 61 近期的银杏超美，附近也有咖啡馆，很适合在那一块闲逛 2⃣️首尔塔、梨泰院 📌서울 용산구 남산공원길 105 📌용산구 신흥로20길 43 到首尔塔(当时维尼夫妇挂🔒的地方就在这)，从另一侧就能到梨泰院看日落🌄 3⃣️明洞、漫画街、弘大： 📌到明洞站直接下车 📌홍대거리 📌明洞站3号出口，往左边走 这一块集聚了购物、吃饭和夜生活的地方～这里不像圣水洞需要特别找店，乱逛都🉑️ 4⃣️圣水洞： 📌圣水站下车 很多网红brunch店，但都要排队，逛街在主街随便进!!小众香水、买手店、可以逛一整天 . 🍱｜吃喝 🔹bhc/bbq/校村炸鸡 个人更爱校村的蜂蜜味炸鸡，皮超级酥 🔹더식당、도누각肉 在明洞很喜欢的两家店，泥蚶拌饭和烤韩牛，都是本地人去的小店!! 🔹보승회관Boseung 弘大凌晨都在排队的汤饭、土豆脊骨、辣鸡爪、参鸡汤必点 🔹205°C 成均馆旁的brunch，味道很好，是在首尔我心里的Top1 Brunch～ . 🔖｜Tips 🧾签证提前办理(需要打印出来)、电话卡tb很划算、准备德标转换插头🔌 🗺️导航用Naver Map，打车用Kakao T、Uber，翻译用papago 💰国内银行提前兑换韩币、个人觉得没必要办当地wowpass这类卡，现金吃饭+电子支付购物都ok的～ - #韩国旅行 #fx14周年 #首尔旅行攻略 #秋天落叶🍂 #旅游攻略,"서울을 처음 방문하신다면 다음 ❽ 장소를 방문하세요 ‼️. - fx14주년, 다시 한 번 쫓아다니던 한국 드라마가 생각나네요 항공권 예매하고 바로 한국으로 날아가요!!!! 서울의 거리는 정말 한국 드라마를 찍는 방법 🎬 . 경로 ❶성균관→삼청동→이태원→홍대 ❷성수동→남산서울타워→명동만화거리→명동 . 히트 1⃣️Sungkyunkwan, 삼청동 📌서울특별시 종로구 명륜3가동 성균관로 25-1 📌서울 종로구 삼청로 61 최근 은행나무가 멋지고, 주변에 카페가 있어서 그쪽에 있는 게 좋아요! 놀기 2⃣️Seoul 타워, 이태원 📌서울 용산구 남산공원길 105 📌용산구 신흥로20길 43 서울타워(당시 곰돌이 푸가 🔒를 걸었던 곳)까지 갔다가 반대편에서 이태원으로 가서 일몰을 볼 수 있어요. 3⃣️ 명동, 만화거리, 홍대: 📌명동역에서 바로 하차 📌홍대거리 📌명동역 3번 출구로 나와 왼쪽으로 걸어가면 쇼핑, 먹거리, 밤문화가 모여 있는 곳 📌 특별히 가게를 찾아야 하는 성수동과 달리 여기저기 돌아다니며 구경할 수 있어요. 🉑️ 4⃣️ 성수동: 📌성수역 하차 넷플릭스 브런치 숍이 많지만 줄을 서야 하고, 메인 스트리트에서 쇼핑은 그냥 들어가세요!!!! 틈새 향수, 바이어 상점, 하루 종일 쇼핑 할 수 있습니다 . 🍱｜먹고 마시는 🔹bhc/bbq/학교마을 후라이드 치킨 개인적으로 학교마을의 꿀맛 후라이드 치킨을 좋아하는데, 껍질이 엄청 바삭해요 🔹더식당, 도누각 고기 명동에서 가장 좋아하는 두 가게, 머드조개 비빔밥과 한복구이, 모두 현지인들이 찾는 작은 가게들!!!! 🔹 보승회관홍대에서 새벽부터 줄을 서는 국밥, 감자등뼈, 매운 닭발, 인삼닭백숙은 필수 🔹 성균관 옆 205°C 브런치, 맛도 좋고 서울 내 마음 속 브런치 Top1 ～ . 팁 🔖｜팁 🧾 비자 미리 준비(출력 필요), 폰카드 tb는 가성비 매우 좋음, 독일 표준 변환 플러그 준비 🔌 🗺️ 내비게이션은 네이버 지도, 택시는 카카오 T, 우버, 번역은 파파고로 💰 국내. 은행에서 미리 원화 환전, 개인적으로 현지 와우패스 같은 카드는 필요성을 못느끼고, 현금 식사 + 전자결제 쇼핑도 괜찮아요~ - #한국여행 #에프엑스14주년 #서울여행팁 #단풍 🍂 #여행팁",@昭春与薯,2023-11-19
182,서울여행,0:38,9091,要去思密达的可以参考一下#我的旅行日记 #周末去哪玩 #记录真实生活,시미에 가시는 분들은 #나의여행일기 #어디로갈지 #실생활다큐멘터리를 확인해보세요.,@Coucouarmel,2023-04-15
