no,keyword,keyword_ko,runtime,like,title,title_ko,channel,date
231,首尔世界烟花庆典,서울세계불꽃축제,0:36,40,首尔国际烟花节#首尔国际烟花节 #韩国生活 #韩国旅游,서울국제불꽃축제 #서울국제불꽃축제 #한국의 삶 #한국여행,@GreatG的韩国生活日记,2022-10-09
232,首尔世界烟花庆典,서울세계불꽃축제,0,2,十月五日（19：00—21：00）是首尔国际烟花节。人们像中国70年代追电影似的，早早聚集在汝矣岛江边公园的各个角落。有的摄驴们清晨就开始占位。我下午17：20从堂山站下的地铁，但有的通往汝矣岛江边公园的通道也已被关闭。以摄影为主的应该学韩国的摄驴，不然找不到好位置，拍不到好片。,"10월 5일(19:00~21:00)은 서울국제불꽃축제가 열리는 날입니다. 이른 아침부터 여의도 강변공원 곳곳에는 마치 70년대 중국 영화를 보는 듯 사람들이 모여들었습니다. 사진 찍는 당나귀들도 아침 일찍부터 자리를 잡기 시작했습니다. 저는 오후 5시 20분 당산역에서 지하철을 타고 내렸는데, 여의도 강변공원 진입로 일부도 폐쇄된 상태였습니다. 사진작가라면 한국 당나귀들에게 배워야 하는데, 그렇지 않으면 좋은 장소를 찾지 못해 좋은 사진을 찍을 수 없으니까요.",@董歌,2022-09-01
233,首尔世界烟花庆典,서울세계불꽃축제,0,180,首尔的日与夜 #首尔烟花节,서울의 낮과 밤 #서울불꽃축제,@Endy刘-Area88主理人,2024-10-07
234,首尔世界烟花庆典,서울세계불꽃축제,10:44,89,必须给我们🇨🇳中国团队点赞~七彩祥云很惊艳~超美~超震撼！！#釜山烟花节 #韩国 #韩国旅行 #中式美学 #东方美学,🇨🇳 중국팀에게 공을 돌릴게요~ 화려한 구름이 정말 멋져요~ 정말 아름다워요~ 정말 멋져요! 부산불꽃축제 #한국 #한국여행 #중국 #동양미학 #동양미학,@🦄蜂蜜嬷嬷茶,2024-11-13
235,首尔世界烟花庆典,서울세계불꽃축제,11:49,8,#向烟花许个愿 #送你满天星辰 #我在抖音放烟花给你们看 #请你看烟花 #送你一片魔法天空 时隔三年的首尔国际烟花节，人类迁徙计划,"#불꽃에 소원을 빌어요 #별이 가득한 하늘을 보내요 #쉐이크올로지에서 불꽃을 보여드릴게요 #불꽃으로 초대합니다 #마법의 하늘을 보내요 서울국제불꽃축제 3년, 휴먼 마이그레이션 프로젝트",@大金（韩国）,2022-10-09
236,首尔世界烟花庆典,서울세계불꽃축제,0:13,13,#首尔国际烟花节,서울국제불꽃축제 #서울세계불꽃축제,@ruiii,2023-10-07
237,首尔世界烟花庆典,서울세계불꽃축제,0:55,32,#人潮拥挤 #向烟花许个愿 #现场实拍 #每一个瞬间都值得被记录 #抖音看世界,#많은 사람들 #불꽃에 소원 빌기 #라이브 샷 #모든 순간을 기록할 가치가 있습니다 #세상을 흔들다,@AY国际物流,2022-10-08
238,首尔世界烟花庆典,서울세계불꽃축제,0:50,4,一年一度首尔烟花庆典#烟花🎆 #请你看烟花 #送你一场烟花盛宴 #韩国旅游 #韩国旅游这样玩 @抖音热点宝 @抖音小助手,연례 서울불꽃축제 #불꽃 #초대합니다 #불꽃장관을 보내드립니다 #한국관광 #한국관광이이렇게 #셰이크핫포 @셰이크핫쉐이커,@DMUN,2024-10-07
239,首尔世界烟花庆典,서울세계불꽃축제,0,153,夏夜最后的烟火。#首尔烟花节 #首尔烟花#首尔#花火大会 #烟花,여름밤의 마지막 불꽃놀이. 서울불꽃축제 #서울불꽃축제 #서울불꽃 #서울 #불꽃축제 #불꽃놀이,@bibi,2024-10-05
240,首尔世界烟花庆典,서울세계불꽃축제,1:10,16,2023首尔烟花节 中国队开场#首尔烟花节 #韩国,2023 서울세계불꽃축제 중국팀 개막 #서울불꽃축제 #대한민국,@南康,2023-10-08
241,首尔世界烟花庆典,서울세계불꽃축제,0,17,等不到天黑，烟花不会太完美#首尔烟花节 太喜欢这些瞬间的绽放了，艺术就是爆炸💥💥 这是来自中国的烟花🎆🎆,"어두워질 때까지 기다릴 수 없어, 불꽃은 완벽하지 않을거야 #서울불꽃축제 이 순간을 너무 사랑해, 예술은 폭발이야 💥💥 중국에서 온 불꽃놀이입니다 🎆🎆🎆🎆",@陳不住气😧,2023-10-07
242,首尔世界烟花庆典,서울세계불꽃축제,0,15,2022 서울세계불꽃축제。#向烟花许个愿 #烟花🎆 #最美烟花 #首尔烟花节 #韩国 《首尔国际烟花节 》,2022 서울세계불꽃축제. 불꽃에 소원을 빌어요 #불꽃 #불꽃놀이 #최고의불꽃 #서울불꽃축제 #대한민국 서울세계불꽃축제,@Benc 벤츠,2022-10-08
243,首尔世界烟花庆典,서울세계불꽃축제,0,38,秋来秋去 #首尔烟花节,가을이 오고 가는 #서울불꽃축제,@fanstytj,2024-10-05
244,首尔世界烟花庆典,서울세계불꽃축제,0,31,2023年 首尔汉江国际烟花节🎆。真的太好看了！ 第一个出场的是中国队烟花秀！美了美了！🤩 #韩国首尔 #汉江烟花节 #首尔烟花节 #汝矣岛,2023 서울한강국제불꽃축제 🎆. 정말 보기 좋았어요! 첫 번째 불꽃은 중국팀의 불꽃쇼였습니다! 아름다워 아름다워! 🤩 #서울 #서울대한민국 #한강불꽃축제 #서울불꽃축제 #여의도,@yuanrnn,2023-10-08
245,首尔世界烟花庆典,서울세계불꽃축제,0:44,7,서울 여의도 국제 불꽃 축제 首尔国际烟花庆典,서울 여의도 국제 불 꽃 축제 서울 국제 불꽃 축제,@金涣,2022-10-09
246,首尔世界烟花庆典,서울세계불꽃축제,0,3,2024首尔烟花节,2024 서울 불꽃축제,@阿权,2024-10-05
247,首尔世界烟花庆典,서울세계불꽃축제,0,16,首尔烟花演出 #首尔烟花节,서울불꽃쇼 #서울불꽃축제,@Nails,2024-10-05
248,首尔世界烟花庆典,서울세계불꽃축제,0,13,我们仰望同一片星空。#首尔国际烟花节 #韩国烟花节 #首尔烟花节,우리는 같은 밤하늘을 바라봅니다. 서울세계불꽃축제 #서울세계불꽃축제 #대한민국불꽃축제 #서울불꽃축제,@Mortal_s,2023-10-08
249,首尔世界烟花庆典,서울세계불꽃축제,0,9,#首尔烟花节 #烟花🎆 #请你看不一样的烟花,#서울불꽃축제 #불꽃 🎆 #다른 불꽃으로 초대합니다,@✌🏻,2023-10-08
250,首尔世界烟花庆典,서울세계불꽃축제,0,28000,没有哪一场比哪一场好，每一场都是最好的，都是独一无二的#seventeen #韩娱 #seventeen演唱会,"어느 한 공연이 다른 공연보다 낫지 않고, 모든 공연이 최고이자 유일무이한 #세븐틴 #코리안 #세븐틴 콘서트",@zzmh,2024-04-27
251,首尔世界烟花庆典,서울세계불꽃축제,1:44,13,国庆节在韩国，千万要码住！！！#首尔 #韩国旅游#首尔世界烟花节 #韩国自由行攻略 #韩国自由行,국경일에 한국에 오시면 항상 코드!!!! 서울 #한국여행 #서울세계불꽃축제 #한국자유여행 #한국무료팁 #한국자유여행,@韩国自由行,2024-10-02
252,首尔世界烟花庆典,서울세계불꽃축제,2:19,7,韩国首尔东大门设计广场DDP2024跨年烟花#跨年烟花倒计时 #跨年烟花灯光秀 #跨年烟花 #2024跨年 #首尔,서울 동대문디자인플라자 DDP 2024 새해맞이 불꽃놀이 #크로싱불꽃카운트다운 #크로싱불꽃라이트쇼 #크로싱불꽃 #크로싱2024 #서울,@Δ,2024-01-01
253,首尔世界烟花庆典,서울세계불꽃축제,0:24,495,首尔国际烟花节,서울국제불꽃축제,@余禛哲和余恩伊的爸爸,2024-10-05
254,首尔世界烟花庆典,서울세계불꽃축제,0:25,183,首尔国际烟花节，跟雪王一起感受漫天浪漫烟花 #韩国 #烟花节 #首尔 #韩国蜜雪冰城 #韩国留学,"서울세계불꽃축제, 눈의 왕과 함께 하늘에서 즐기는 로맨틱한 불꽃놀이 #대한민국 #불꽃축제 #서울 #꿀설빙도시 #한국유학",@蜜雪冰城韩国,2024-10-06
255,首尔世界烟花庆典,서울세계불꽃축제,0:30,28,#首尔烟花节 #烟花盛宴 #烟花秀,서울불꽃축제 #불꽃축제 #불꽃쇼 #불꽃쇼,@🇨🇳大小姐展展Korea,2022-10-08
256,首尔世界烟花庆典,서울세계불꽃축제,1:05,11,韩国首尔5号世界烟花节 #说真话 #韩国#记录真实生活,서울5세계불꽃축제 #대한민국 #진실을 말하다 #대한민국 #실제를 기록하다,@英姐闯韩国,2024-10-04
257,首尔世界烟花庆典,서울세계불꽃축제,2:14,48,“时间过的好快 还有2个月就是2023年了 寒冷和孤独依旧会如约而至吧” #跨年 #达州 #首尔国际烟花节 #2023春节倒计时,"""시간이 참 빨리 가네요... 2023년까지 두 달 남았네요... 추위와 외로움은 약속대로 그대로겠죠?"" #새해맞이 #다주 #서울국제불꽃축제 #2023년 새해맞이 카운트다운",@陳皖令,2022-10-09
258,首尔世界烟花庆典,서울세계불꽃축제,10:59,5,首尔烟花秀来咯#烟花🎆 #首尔烟花节 #请你看不一样的烟花 #向烟花许个愿 #国庆与烟花也太配了,,@老张在韩国,2024-10-07
259,首尔世界烟花庆典,서울세계불꽃축제,1:43,2,韩国史上最大型烟花汇演点亮首尔,국내 최대 규모의 불꽃놀이가 서울을 수놓습니다.,@鲫鱼频道,2024-10-06
260,首尔世界烟花庆典,서울세계불꽃축제,0:28,278,3年啦没举办了 今年终于首尔世界烟花节时间确定啦 📍행사명 : 서울세계불꽃축제 📍개장일 2022.10.8일 (토요일) 📍장소 : 여의도 한강공원 일대,서울세계불꽃축제가 드디어 올해도 개최됩니다 📍행사명 : 서울세계불꽃축제 📍개장일 2022.10.8 (토) 📍장소 : 여의도 한강공원 일대,@韩国安山114互助平台,2022-09-01
261,首尔世界烟花庆典,서울세계불꽃축제,3:20,53,2024.1005又一年烟花直播😍机翻中字［有的地方不太准确］#尹海英 #治愈系笑容 #这也太好看了 #烟花 #晚风很温柔,2024.1005 또 한 해의 불꽃놀이 😍 기계 뒤집기 한자 [장소가 정확하지 않음] #윤해영 #힐링미소 #이것이너무좋아 #불꽃 #저녁바람은 살랑거린다,@大丹很皮.,2024-10-05
262,首尔世界烟花庆典,서울세계불꽃축제,0:30,45,这辈子没见过这么多🇰🇷韩国人 #首尔 #首尔烟花节 #韩国烟花节 #首尔旅行 #首尔烟花庆典,내생에 이렇게 많은 건 처음 봐 🇰🇷 한국인 #서울 #서울불꽃축제 #한국불꽃축제 #서울여행 #서울불꽃축제 #서울불꽃축제,@stevenchen,2024-10-05
263,首尔世界烟花庆典,서울세계불꽃축제,0:44,681,用烟花盛宴结束这个美好的夏天✨ 愿我们都如烟花般绚烂🎆 #首尔国际烟花节 #青春本就该闪闪发光,불꽃의 향연으로 여름을 마무리하세요 ✨ 우리 모두 불꽃처럼 빛나길 🎆 #서울국제불꽃축제 #Youthshouldshine,@𝑉𝐼𝐶𝑇𝑂𝑅𝐼𝐴🦋,2022-10-09
264,首尔世界烟花庆典,서울세계불꽃축제,1:59,985,如果你刚好看到烟花那就当我们见过面了#韩国 #首尔 #烟花节 @DOU+小助手,불꽃놀이를 보신다면 #대한민국 #서울 #불꽃축제 @DOU+SmallHelper를 만났다고 생각하세요.,@早起大王408,2022-10-09
265,首尔世界烟花庆典,서울세계불꽃축제,5:13,53,Live Seoul International Fireworks Festival 2022 2022年首尔烟花节，时隔3年举办汉江聚集了100多万名游客。2,라이브 서울국제불꽃축제 2022 한강에서 3년 만에 열린 2022 서울국제불꽃축제에 100만 명 이상의 관람객이 모였습니다.2,@Korea JTV,2022-10-09
266,首尔世界烟花庆典,서울세계불꽃축제,3:57,12,#首尔烟花节#烟花大会,서울불꽃축제 #불꽃 #불꽃놀이,@Sunflower🌻,2024-10-07
267,首尔世界烟花庆典,서울세계불꽃축제,0:32,12,想和爱的人分享这一刻的浪漫具象化，太震撼啦！🌉 借着烟花许愿，愿我们得偿所愿！🫧💕#接下来的日子像烟花一样灿烂 #向烟花许个愿 #首尔国际烟花节 #烟花 #烟火向星辰所愿皆成真,"이 로맨틱한 시각화의 순간을 사랑하는 사람들과 공유하고 싶어요! 🌉 불꽃으로 소원을 빌고, 원하는 것을 얻길 바랍니다! 불꽃으로 소원 빌기 #서울세계불꽃축제 #불꽃 #별빛 #불꽃으로 소원 빌기 우리 모두의 소원이 이뤄지길!",@两碗熊泡饭_,2024-10-06
268,首尔世界烟花庆典,서울세계불꽃축제,0:18,48,首尔体验+1（烟花大会）｜因天公偏愛我 找一粒星照我 賜我一世幸福花火。,서울 체험+1 (불꽃놀이)｜하늘이 나를 비추니 별이 나를 비추는 복을 받았습니다.,@Nus11,2024-10-10
269,首尔世界烟花庆典,서울세계불꽃축제,0:50,7,#2024首尔世界烟花节 #汝矣岛汉江公园 人山人海 #美丽的夜景,2024서울세계불꽃축제 #여의도한강공원 #인파 #아름다운야경,@은해在韩国,2024-10-06
270,首尔世界烟花庆典,서울세계불꽃축제,0:49,1113,韩国首尔烟花节（中国队版本)在韩国看到了中国的烟花啦~#韩国留学,"대한민국 서울 불꽃축제(중국팀 버전), 한국에서 중국 불꽃놀이 구경하기 ~ #StudyinKorea",@晴天在韩国,2023-10-07
271,首尔世界烟花庆典,서울세계불꽃축제,4:29,135,萤站准备的无人机+烟花秀 西卡视角 出道十七周年快乐 #jessica #jessica郑秀妍,반딧불이 스테이션 시카의 시선으로 준비한 드론+불꽃쇼 데뷔 17주년 축하합니다 #제시카 #제시카영수연,@ronanmiaoyu,2024-08-07
272,首尔世界烟花庆典,서울세계불꽃축제,0:29,1,#向烟花许个愿 #首尔烟花庆典 #烟花盛宴,불꽃에 소원을 빌어요 #서울불꽃축제 #불꽃축제 #불꽃대향연,@emma,2024-10-06
273,首尔世界烟花庆典,서울세계불꽃축제,0:18,173,首尔国际烟花节#欧尼在韩国 #视觉震撼 #首尔烟花节,서울국제불꽃축제 #오니인코리아 #시각적으로 멋진 #서울불꽃축제,@uuunang,2022-10-08
274,首尔世界烟花庆典,서울세계불꽃축제,2:54,36,2024.10.5韩国首尔烟花节#韩国首尔 #东大门 #韩国 #国庆 #烟花,2024.10.5 서울불꽃축제 #서울 #동대문 #대한민국 #국경일 #불꽃놀이,@纬一高端人造皮草面料供应商,2024-10-06
275,首尔世界烟花庆典,서울세계불꽃축제,2:46,9,Vlog之时隔三年的首尔世界烟花节🎆#留学vlog #生活碎片 #韩国留学 #每一个瞬间都值得被记录,3년만의 서울세계불꽃축제 브이로그 🎆 #유학 브이로그 #인생이모작 #한국유학 #모든 순간을 기록할 가치가 있습니다.,@🍓草莓,2022-10-10
276,首尔世界烟花庆典,서울세계불꽃축제,13:04,19,带你沉浸式观看2024🇰🇷首尔国际烟花节#首尔烟花节 #汉江公园 #韩国留学 #韩国生活,2024 서울국제불꽃축제를 미리 만나보세요 🇰🇷 #서울불꽃축제 #한강공원 #한국유학 #한국생활,@子汐语安,2024-10-06
277,首尔世界烟花庆典,서울세계불꽃축제,1:57,22,2024#首尔国际烟花节 #首尔#烟花秀#韩国烟花节 #韩剧氛围感 没有来现场感受就不知道会有多美🎆一整个震撼住 提前离开的时候正好堵在了汉江桥上看到了压轴烟花 当和五六个不同国家的人一起坐在公交车的地上看 当司机大叔特意把车速放慢 人就是活几个瞬间，永远会被这份美丽而感动🤩,"2024 #서울세계불꽃축제 #서울 #불꽃쇼 #한국불꽃축제 #한국드라마 분위기 현장에 와서 느껴보지 않으면 얼마나 아름다운지 모릅니다 🎆 일찍 출발해서 한강대교에 꽉 막혀 불꽃의 대미를 보기 위해 5~6개국에서 온 버스 바닥에 앉아 있다가 기사 아저씨가 일부러 차 속도를 늦추는 바람에 충격을 받은 일, 사람은 잠시 사는 거라고 합니다. 나는 항상 그 아름다움에 감동할 것입니다 🤩.",@威海Lisa,2024-10-06
278,首尔世界烟花庆典,서울세계불꽃축제,1:52,12,时隔三年的首尔国际烟花节来啦。 来自意大利日本韩国三个国家的烟花秀#留学日常 #烟花🎆 #烟花秀 #留学vlog,3년 만에 서울국제불꽃축제가 찾아왔습니다. 이탈리아 일본 한국 3개국의 불꽃쇼 #studyabroaddaily #불꽃 #불꽃쇼 #불꽃스타그램 #studyabroadvlog,@地狱的勇士,2022-10-09
279,首尔世界烟花庆典,서울세계불꽃축제,1:44,0,【木槿教育 韩国留学vlog】时隔三年的首尔烟花庆典，不看真的会后悔的！！#留学日常 #留学生活vlog #烟花🎆 #最美烟花 #韩国留学日常,"[무궁화유학 브이로그] 3년 만에 보는 서울 불꽃축제, 안 보면 정말 후회할 거예요! #한국유학일상 #유학생활 브이로그 #불꽃놀이 #최고의 불꽃놀이 #한국유학일상",@木槿教育-韩国留学,2022-10-25
